Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-09-05,985.45,986.2,977.9,981.45,982.25,10548660,10355958837.9,998.0,707.7,981.73,4021601,38.12,EQ
2023-09-06,981.45,983.15,961.8,965.05,981.45,16351052,15863375525.75,998.0,707.7,970.17,6383351,39.04,EQ
2023-09-07,965.05,979.8,963.1,978.2,965.05,8686550,8428167238.55,998.0,707.7,970.25,3832587,44.12,EQ
2023-09-08,978.2,987.3,972.5,980.3,978.2,6439351,6304615744.35,998.0,707.7,979.08,2386322,37.06,EQ
2023-09-11,981.8,1004.0,979.0,1000.4,980.3,7130484,7083103947.7,1004.0,707.7,993.36,4419629,61.98,EQ
2023-09-12,1010.0,1010.0,998.05,1000.9,1000.4,8958327,8987935681.45,1010.0,707.7,1003.31,3548131,39.61,EQ
2023-09-13,1002.95,1017.0,993.7,1014.45,1000.9,12254423,12369701006.75,1017.0,707.7,1009.41,4318565,35.24,EQ
2023-09-14,1014.45,1022.4,1009.05,1020.9,1014.45,7855558,7995136644.4,1022.4,707.7,1017.77,4087379,52.03,EQ
2023-09-15,1021.0,1031.75,1014.55,1027.15,1020.9,8986157,9210514298.3,1031.75,707.7,1024.97,5713908,63.59,EQ
2023-09-18,1021.55,1029.9,1019.0,1024.75,1027.15,6397319,6563081439.8,1031.75,707.7,1025.91,2765479,43.23,EQ
2023-09-20,1012.3,1047.5,1012.3,1027.3,1024.75,13619788,14065244955.6,1047.5,707.7,1032.71,5182532,38.05,EQ
2023-09-21,1026.6,1033.6,1012.1,1014.45,1027.3,8156588,8326084260.8,1047.5,707.7,1020.78,3270911,40.1,EQ
2023-09-22,1010.0,1027.25,1008.0,1018.25,1014.45,7108110,7256768050.45,1047.5,707.7,1020.91,3845289,54.1,EQ
2023-09-25,1015.2,1026.0,1005.15,1018.95,1018.25,7123890,7236337809.65,1047.5,707.7,1015.78,4179198,58.66,EQ
2023-09-26,1019.0,1020.7,1011.0,1014.15,1018.95,6387615,6479529299.6,1047.5,707.7,1014.39,3480391,54.49,EQ
2023-09-27,1009.95,1027.95,1004.0,1025.2,1014.15,5158686,5242258067.55,1047.5,707.7,1016.2,2783174,53.95,EQ
2023-09-28,1027.0,1037.95,1025.2,1030.9,1025.2,15818489,16306235118.2,1047.5,707.7,1030.83,8368305,52.9,EQ
2023-09-29,1030.9,1041.0,1024.5,1036.7,1030.9,9528626,9858042195.5,1047.5,707.7,1034.57,5831379,61.2,EQ
2023-10-03,1035.0,1044.7,1032.6,1041.05,1036.7,11589322,12048786340.35,1047.5,721.05,1039.65,6651819,57.4,EQ
2023-10-04,1035.35,1037.0,988.85,995.55,1041.05,22584212,22841323284.1,1047.5,721.05,1011.38,10882363,48.19,EQ
2023-10-05,1000.0,1009.2,988.9,1003.25,995.55,7950412,7955454133.35,1047.5,721.05,1000.63,3577222,44.99,EQ
2023-10-06,1005.0,1008.0,999.4,1000.95,1003.25,5289753,5306521872.55,1047.5,721.05,1003.17,2958493,55.93,EQ
2023-10-09,994.8,999.7,988.25,996.25,1000.95,6823214,6786039020.8,1047.5,745.0,994.55,4682843,68.63,EQ
2023-10-10,999.9,1014.95,996.5,1012.25,996.25,5728499,5775972985.9,1047.5,745.0,1008.29,2574239,44.94,EQ
2023-10-11,1019.0,1025.65,1012.0,1019.1,1012.25,7396783,7530186917.05,1047.5,745.0,1018.04,3079152,41.63,EQ
2023-10-12,1022.0,1031.0,1014.95,1018.45,1019.1,4920222,5033347282.55,1047.5,745.0,1022.99,2422973,49.25,EQ
2023-10-13,1009.0,1011.45,992.25,994.05,1018.45,12173162,12152569388.55,1047.5,745.0,998.31,7833529,64.35,EQ
2023-10-16,990.0,1009.45,990.0,1004.8,994.05,4646960,4663180997.3,1047.5,797.1,1003.49,2776436,59.75,EQ
2023-10-17,1008.85,1014.7,1003.1,1008.05,1004.8,6105067,6159118108.15,1047.5,797.1,1008.85,2826576,46.3,EQ
2023-10-18,1010.0,1014.1,989.35,992.85,1008.05,7818946,7796754978.65,1047.5,797.1,997.16,4793942,61.31,EQ
2023-10-19,979.7,999.0,979.7,991.4,992.85,4836625,4793547168.05,1047.5,797.1,991.09,1906688,39.42,EQ
2023-10-20,989.0,992.9,977.75,980.35,991.4,5664400,5569086834.1,1047.5,797.1,983.17,3593676,63.44,EQ
2023-10-23,980.0,984.9,961.1,964.3,980.35,5896695,5740766147.25,1047.5,814.3,973.56,3468989,58.83,EQ
2023-10-25,960.0,974.0,951.4,955.45,964.3,6957048,6691805765.4,1047.5,814.3,961.87,4345360,62.46,EQ
2023-10-26,956.0,975.0,952.75,972.05,955.45,17540495,16968091091.25,1047.5,814.3,967.37,8641291,49.26,EQ
2023-10-27,980.0,1004.75,973.3,1002.75,972.05,13443016,13292905893.75,1047.5,814.3,988.83,9104133,67.72,EQ
2023-10-30,1002.75,1002.75,979.2,989.2,1002.75,5270567,5206505053.35,1047.5,814.3,987.85,2369388,44.96,EQ
2023-10-31,998.0,998.0,978.0,981.85,989.2,7816805,7695370543.3,1047.5,814.3,984.46,4078362,52.17,EQ
2023-11-01,977.85,979.3,968.0,971.8,981.85,5703984,5552686766.8,1047.5,814.3,973.48,2317068,40.62,EQ
2023-11-02,978.0,988.35,974.0,982.95,971.8,5193982,5099706109.85,1047.5,814.3,981.85,1516062,29.19,EQ
2023-11-03,986.0,991.4,981.5,988.85,982.95,4268048,4213912165.8,1047.5,814.3,987.32,2774822,65.01,EQ
2023-11-06,995.0,1016.2,993.1,1009.4,988.85,6552178,6609674739.85,1047.5,814.3,1008.78,3817674,58.27,EQ
2023-11-07,1008.0,1022.2,1005.25,1020.9,1009.4,6559859,6642630808.2,1047.5,814.3,1012.62,2175871,33.17,EQ
2023-11-08,1024.0,1026.95,1015.6,1021.7,1020.9,7643314,7800610010.25,1047.5,814.3,1020.58,2850613,37.3,EQ
2023-11-09,1024.75,1028.85,1016.65,1021.9,1021.7,4407935,4508279534.6,1047.5,814.3,1022.76,1648342,37.39,EQ
2023-11-10,1017.9,1031.0,1016.65,1029.2,1021.9,3294063,3374359818.35,1047.5,814.3,1024.38,1427298,43.33,EQ
2023-11-12,1033.9,1033.9,1026.25,1029.95,1029.2,461834,475682172.4,1047.5,814.3,1029.99,111058,24.05,EQ
2023-11-13,1030.05,1031.85,1023.5,1025.35,1029.95,5985481,6149242004.05,1047.5,814.3,1027.36,3423686,57.2,EQ
