Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-06-26,2398.1,2403.85,2367.95,2377.55,2389.55,793572,1888673789.8,2427.0,1509.75,2379.97,410423,51.72,EQ
2023-06-27,2387.45,2396.95,2371.55,2388.05,2377.55,1012317,2416846489.15,2427.0,1509.75,2387.44,664903,65.68,EQ
2023-06-28,2400.0,2432.9,2390.05,2421.45,2388.05,1734938,4195872072.2,2432.9,1509.75,2418.46,1127673,65.0,EQ
2023-06-30,2420.0,2483.5,2415.05,2475.55,2421.45,2690699,6601379350.05,2483.5,1509.75,2453.41,1894147,70.4,EQ
2023-07-03,2478.2,2492.4,2448.0,2454.05,2475.55,1078456,2658008200.35,2492.4,1550.2,2464.64,635450,58.92,EQ
2023-07-04,2458.2,2484.4,2458.2,2461.85,2454.05,1441581,3558836405.1,2492.4,1550.2,2468.7,1054452,73.15,EQ
2023-07-05,2461.0,2484.95,2454.35,2470.8,2461.85,1191896,2943109995.05,2492.4,1550.2,2469.27,810382,67.99,EQ
2023-07-06,2468.1,2499.95,2467.55,2488.6,2470.8,1796824,4473950531.6,2499.95,1550.2,2489.92,1005484,55.96,EQ
2023-07-07,2482.75,2504.0,2444.6,2449.35,2488.6,1837661,4527902781.45,2504.0,1550.2,2463.95,1347700,73.34,EQ
2023-07-10,2450.0,2463.35,2420.0,2438.75,2449.35,1178479,2871549715.85,2504.0,1634.6,2436.66,749377,63.59,EQ
2023-07-11,2447.2,2479.0,2447.2,2474.55,2438.75,1219658,3011679718.55,2504.0,1634.6,2469.28,798632,65.48,EQ
2023-07-12,2480.3,2485.95,2447.8,2454.95,2474.55,1822435,4488079945.35,2504.0,1634.6,2462.68,1350744,74.12,EQ
2023-07-13,2466.0,2484.9,2446.25,2450.15,2454.95,1141663,2814795698.5,2504.0,1634.6,2465.52,640077,56.07,EQ
2023-07-14,2450.25,2477.05,2448.65,2472.25,2450.15,845623,2084241353.5,2504.0,1634.6,2464.74,519618,61.45,EQ
2023-07-17,2475.0,2494.0,2465.0,2468.8,2472.25,878697,2176024418.05,2504.0,1690.0,2476.42,465760,53.01,EQ
2023-07-18,2469.0,2489.95,2468.1,2474.7,2468.8,720865,1785433516.25,2504.0,1690.0,2476.79,379227,52.61,EQ
2023-07-19,2474.6,2502.95,2466.4,2494.15,2474.7,1431080,3562986689.45,2504.0,1690.0,2489.72,872498,60.97,EQ
2023-07-20,2494.0,2495.7,2469.05,2489.7,2494.15,1045704,2597799460.05,2504.0,1690.0,2484.26,521628,49.88,EQ
2023-07-21,2522.0,2595.0,2521.1,2586.25,2489.7,4610417,11832913691.9,2595.0,1690.0,2566.56,2055666,44.59,EQ
2023-07-24,2637.65,2638.0,2583.9,2605.25,2586.25,2155297,5628390254.05,2638.0,1741.9,2611.42,1111895,51.59,EQ
2023-07-25,2616.0,2617.75,2553.0,2560.9,2605.25,2068876,5335456329.5,2638.0,1741.9,2578.92,1415312,68.41,EQ
2023-07-26,2591.0,2673.85,2585.0,2646.25,2560.9,5820099,15452214090.35,2673.85,1741.9,2654.97,2446470,42.03,EQ
2023-07-27,2668.95,2676.35,2646.45,2660.2,2646.25,2117794,5637296979.4,2676.35,1741.9,2661.87,1113786,52.59,EQ
2023-07-28,2660.15,2668.15,2625.0,2649.55,2660.2,1325724,3513183483.15,2676.35,1741.9,2650.01,766772,57.84,EQ
2023-07-31,2655.0,2690.0,2631.1,2681.35,2649.55,1284981,3415895227.95,2690.0,1773.0,2658.32,774447,60.27,EQ
2023-08-01,2681.35,2689.0,2655.35,2666.65,2681.35,1298745,3465799252.6,2690.0,1773.0,2668.58,897296,69.09,EQ
2023-08-02,2638.0,2644.95,2602.7,2622.15,2666.65,1479486,3885873944.55,2690.0,1773.0,2626.5,959784,64.87,EQ
2023-08-03,2615.0,2642.75,2586.3,2598.1,2622.15,1612618,4215928369.8,2690.0,1773.0,2614.34,899221,55.76,EQ
2023-08-04,2605.0,2635.0,2598.5,2626.9,2598.1,1101278,2886834664.8,2690.0,1773.0,2621.35,636060,57.76,EQ
2023-08-07,2628.0,2654.0,2623.1,2635.9,2626.9,1163125,3071161493.95,2690.0,1790.25,2640.44,616516,53.01,EQ
2023-08-08,2639.05,2649.5,2628.3,2632.2,2635.9,767310,2024500774.15,2690.0,1790.25,2638.44,526849,68.66,EQ
2023-08-09,2635.0,2655.0,2615.25,2651.6,2632.2,906865,2390012952.95,2690.0,1790.25,2635.47,523153,57.69,EQ
2023-08-10,2640.1,2661.6,2621.65,2643.5,2651.6,1040041,2744572068.5,2690.0,1790.25,2638.91,652012,62.69,EQ
2023-08-11,2642.05,2656.9,2631.25,2638.5,2643.5,1320121,3489664834.15,2690.0,1790.25,2643.44,908209,68.8,EQ
2023-08-14,2637.0,2663.55,2616.0,2659.9,2638.5,1364413,3608505516.1,2690.0,1797.4,2644.73,908820,66.61,EQ
